Gene,Intervention_logFC,Intervention_P.Value,group,utr_length,AREScore,ARED_cluster,n_7mer_L2
ABCF2,0.0510728903003289,0.621135185413641,background,2570,2.0,1,0
FAH,-0.0809891214804318,0.62115875371136,background,1380,2.0,1,0
SEC13,0.0494500747552384,0.6212993606887479,background,20,0.0,0,0
NOM1,-0.0729410795360071,0.621417438017618,background,3473,5.0,2,1
SKP2,-0.0754671859577554,0.621477025490814,background,5347,3.0,1,4
REM2,0.0735168915265691,0.621502851956006,background,599,0.0,0,0
RENBP,0.0668442379772184,0.6215597199700279,background,17,0.0,0,0
KCTD13,-0.0585416723840967,0.621711360644805,background,3709,3.0,1,1
POLR3G,-0.0505231258667026,0.6217225767145921,background,2418,9.0,2,1
KCTD15,0.066922218789309,0.621794710349691,background,3961,4.0,2,2
SUN2,0.0690987619989885,0.621860578752917,background,1539,1.0,1,0
SAMD4B,0.0640664438237126,0.621959699181982,background,2173,2.0,1,2
LGALS8,-0.058133178382120995,0.621989710829429,background,4820,3.0,1,4
CNDP2,0.0617677612588988,0.6220164991015711,background,3489,1.0,1,0
SEC11A,-0.0455191140312163,0.6222166758961961,background,558,0.0,1,0
SF3A2,0.0495323210970737,0.6225975805292691,background,107,0.0,0,0
SYK,0.0618539791948682,0.6227068847291739,background,2949,1.0,1,0
ARPIN,-0.0595781396344443,0.622778625712664,background,6789,5.0,2,2
WDR1,0.0592349033345609,0.622981399210594,background,904,0.0,1,0
MBD1,-0.0587766282849134,0.6230673364032691,background,2641,3.0,1,0
DPYSL2,-0.0532176944237314,0.6231202693035439,background,2472,1.0,1,0
RPS6,0.0461368615253499,0.623125514876735,background,578,0.0,1,0
NPPC,-0.0389021186058491,0.62318654087637,background,2630,4.0,1,4
ZNHIT2,0.0849059336536394,0.6233847324426429,background,39,0.0,0,0
THTPA,0.0559046295672297,0.623386271334231,background,58,0.0,0,0
CADM4,-0.0527955035841732,0.623391643943081,background,962,0.0,1,0
UBA1,0.0630265731536728,0.623474704987705,background,20,0.0,0,0
TUBA4A,0.06079821033973599,0.623628928667792,background,641,0.0,1,0
ABCA7,0.069381806119989,0.623659299563571,background,33,0.0,0,0
ZNF624,-0.0439082309501672,0.623784166992177,background,1554,7.0,1,0
TOM1L2,0.0430492814678671,0.623805686354195,background,4124,1.0,1,2
KPNA2,-0.0660717413806,0.623899334073924,background,649,0.0,1,0
TRIM21,0.0662295012096526,0.623970496316023,background,383,1.0,1,0
NMT2,-0.0505624609680849,0.6241160872018701,background,3425,1.0,1,0
ETS2,-0.0558308984750232,0.624257476905327,background,2066,5.0,1,1
ENPP5,-0.0658062046247606,0.6244151140518339,background,2844,3.0,1,0
RPA2,0.0467998557995486,0.6244889171384721,background,90,0.0,0,0
TMEM71,-0.06140138240893,0.6245259343298061,background,1026,2.0,1,0
RNF144A,-0.0378722982047077,0.624629113875381,background,4419,3.0,1,0
DPP3,-0.0481191175657942,0.6246653879267671,background,937,0.0,1,0
AQP9,-0.0766810174696169,0.6246856634743879,background,1779,0.0,1,0
CPLANE2,0.0542363405619305,0.6247235594694699,background,20,0.0,0,0
ATAD2B,-0.029789818711301003,0.6247991370786801,background,3375,7.0,1,3
RPA4,-0.10797272590815,0.6249510154337989,background,371,3.0,1,0
PRRC2C,-0.0553022355307818,0.624964588824604,background,1664,1.0,1,0
DSN1,-0.11676650086833099,0.62503111019399,background,993,0.0,1,0
CPSF7,-0.0618329854412133,0.62515532435291,background,1278,2.0,1,0
ZBED1,0.0581600117151774,0.625264329544842,background,2200,0.0,1,0
CHMP3,-0.0429570612703315,0.625476967003114,background,2374,1.0,1,0
PLPBP,-0.055719618954522994,0.625499243245179,background,1666,1.0,1,0
WDR3,-0.0549386636920958,0.625677981437293,background,7096,16.0,2,2
SLC2A6,0.0640175997893391,0.625679189929178,background,20,0.0,0,0
UQCRC2,-0.0412934707944314,0.6257323553084649,background,2220,11.0,3,5
RCC2,-0.0654185387584205,0.625737466202392,background,2328,0.0,1,0
DLG3,0.0444902598858427,0.625874939880389,background,3218,3.0,1,1
TAX1BP3,0.0427459856810954,0.6259209357359731,background,852,0.0,1,0
ZMAT1,-0.0760496384241618,0.625972778439275,background,1220,6.0,1,1
G0S2,-0.147655533372984,0.626273728717972,background,394,0.0,0,0
LMNA,-0.0628942535841471,0.626381958837095,background,975,0.0,1,0
PHIP,-0.0588637889716189,0.626482267077882,background,6274,20.0,2,5
TIMM17A,-0.0695172116774226,0.626710626483097,background,1110,1.0,1,1
PPP1R14A,-0.0664488421837525,0.6271248222791441,background,81,1.0,1,0
RNF40,0.065601901444529,0.627218329747239,background,1065,0.0,1,0
RBSN,-0.0606923934936352,0.6273060211457989,background,5211,0.0,1,0
DGAT2,0.0737311977878447,0.627694783856245,background,1026,0.0,1,0
RETSAT,0.05687929005890001,0.6277932406754221,background,1287,2.0,1,0
ACER3,-0.0428027213763338,0.627823022217526,background,6470,14.0,2,3
CCDC183,0.0415441230939747,0.62807121177801,background,51,0.0,0,0
STX5,0.0437287548198657,0.6282790084586399,background,572,0.0,0,0
POU2AF1,-0.0674403750064466,0.62833440260246,background,2006,0.0,1,0
ITGB1BP2,-0.0852754312301286,0.628454688829562,background,109,0.0,0,0
SBNO2,0.0725078040399952,0.6284700659854101,background,557,0.0,1,1
METTL25B,0.0454006872698862,0.628529873579645,background,20,0.0,0,0
UBA52,0.0570738279925384,0.6286255593486939,background,2400,1.0,1,0
ECE1,-0.0710919001906032,0.6288251788889581,background,2708,2.0,1,1
ACSL1,-0.10641817349010302,0.629043212349467,background,1530,0.0,1,0
ZNF808,-0.0515339875294514,0.629050576746668,background,708,6.0,3,3
HSD17B8,0.0868262364427966,0.629142541016222,background,177,0.0,0,0
CHST2,0.0617975438048496,0.6292468360934169,background,1605,0.0,1,0
PYURF,-0.0655467561959796,0.6294327951449621,background,890,1.0,1,0
SARS1,0.04909189314058401,0.629843225309046,background,885,0.0,1,0
CLEC12B,0.0776464346449015,0.629889280252369,background,2202,8.0,2,2
KDSR,-0.0481288041465893,0.629998047763494,background,4216,9.0,1,3
VPS26A,-0.0512476115523196,0.6301125678303111,background,3143,4.0,1,1
ARV1,-0.0453287727987983,0.630160766601652,background,3327,2.0,1,0
TXLNG,-0.0564369705281363,0.6301703470317049,background,2753,2.0,1,1
MSN,-0.0665952712078835,0.630174470040458,background,2038,0.0,1,0
NAXE,0.0470685609158744,0.630281097819016,background,3115,0.0,1,0
GALNT11,-0.0367977982301175,0.630603300331998,background,667,4.0,2,1
CAMK1,0.0709945619062015,0.630691767689566,background,192,0.0,0,0
DOCK2,0.0368907078687407,0.6308767578247659,background,519,1.0,1,0
ZSCAN26,0.0731517423683525,0.631025215447228,background,1128,2.0,2,0
EMC9,0.0667587268605549,0.6313362166412521,background,44,0.0,0,0
FBXO32,-0.0443812874547988,0.631471245040786,background,5484,1.0,1,0
PSME1,0.0534994709888882,0.631527448386594,background,320,0.0,0,0
MACF1,-0.0540944966067264,0.631561580090114,background,1818,3.0,2,0
HDAC2,-0.0404676657896788,0.6316060429798189,background,8030,12.0,1,3
ST13,-0.0483226054282372,0.631681113400346,background,1943,8.0,2,0
PFKFB3,-0.0649000391879273,0.6319257029279859,background,2590,7.0,3,2
FRS3,0.0413293719867897,0.631986637511437,background,443,4.0,1,3
ACTR6,-0.057817478922867004,0.6320305878073579,background,509,1.0,1,1
IKBKB,-0.0638395623908525,0.6322718508338441,background,1476,1.0,1,0
NLGN3,-0.0676795215893198,0.6325144722087449,background,3635,1.0,2,0
TNFRSF14,0.0652155153155371,0.632560373909384,background,598,0.0,1,0
LSMEM1,0.067342150879695,0.632575649754209,background,1113,1.0,1,0
ZPR1,0.05575189832246,0.632602728641695,background,5126,1.0,2,3
HLA-B,0.0630533083072735,0.632726611923116,background,419,0.0,0,0
MT-CO3,-0.0328836126214217,0.632779133306433,background,20,0.0,0,0
CCR9,-0.0534868106548409,0.6328776265222621,background,2413,1.0,1,0
NAA60,0.0466715826283137,0.633098312574052,background,20,0.0,0,0
EXOC7,0.0539006778410038,0.633289515430691,background,2653,0.0,1,0
TREX1,0.0595091923330831,0.633588079910676,background,45,0.0,0,0
SLC27A1,0.0438349928511222,0.633690900924449,background,1556,0.0,1,0
ITGB2,0.0707187790087048,0.633695350810055,background,415,2.0,2,0
CBX4,-0.0477892872308709,0.6339518874565471,background,800,3.0,1,2
TIMELESS,-0.0555479009306866,0.63404607437353,background,1353,0.0,1,0
FCRL3,-0.0809731230148956,0.634050143844125,background,2229,1.0,1,0
FAM53C,0.059942842653312005,0.634265365006246,background,2753,0.0,1,0
MYB,-0.037703029849208,0.6343012026185191,background,1391,2.0,1,0
GATD3,0.0429544018237261,0.634402323352889,background,762,0.0,1,0
EMC7,-0.047097310590614005,0.6344692587506421,background,317,0.0,0,0
HBD,0.122966269500495,0.6345715031225401,background,126,0.0,0,0
TM2D2,-0.0496010203729993,0.6346568037696451,background,2524,4.0,1,1
DXO,0.0685531980199653,0.634699078847891,background,62,0.0,0,0
NDUFAF1,0.0470890454561978,0.63482445156649,background,1033,1.0,1,0
IFIT1,-0.13622793692117802,0.634895208760116,background,2774,2.0,1,0
CKS1B,-0.0632211709608104,0.6349988627608809,background,474,1.0,1,0
GRAMD1C,-0.0355509512439563,0.6350492072973001,background,1693,6.0,2,0
DDX47,-0.0620525543447647,0.635081281533741,background,427,1.0,1,0
NUP205,-0.0538152853812102,0.635137820502811,background,20,0.0,0,0
TTC21A,-0.0662736870909396,0.635170468136642,background,2185,3.0,1,0
BRI3BP,-0.0421286946012884,0.635299642710803,background,5708,6.0,1,1
FAM217B,-0.0569420426381453,0.635314148451757,background,3585,2.0,1,1
ITGA2B,-0.139250632137494,0.635326625541473,background,184,0.0,0,0
PXN,0.0585648235105965,0.635482059209355,background,1872,0.0,1,0
NDUFA10,-0.0496869843916876,0.63554231930364,background,3744,3.0,1,1
CIZ1,-0.0696507462928064,0.635684210065459,background,20,0.0,0,0
ZBTB12,-0.0758598223877496,0.635746136750883,background,319,0.0,0,0
ESF1,0.0482040757688613,0.6357509479888629,background,551,3.0,1,1
NSRP1,0.0497841892328827,0.6359133200974161,background,800,3.0,1,0
ANKRD39,0.0524362999585655,0.635942088299137,background,274,1.0,1,1
NMT1,0.0416695127463664,0.635952045237915,background,3377,0.0,1,0
NINJ2,-0.0432455460024316,0.6361222192881679,background,2383,0.0,1,0
PAFAH2,0.0457941407075755,0.636276994702735,background,2222,2.0,1,1
PPP6R1,0.0549701573649573,0.63634321730015,background,747,0.0,0,0
SAMD1,-0.0537107938213023,0.6364969329051011,background,20,0.0,0,0
ZMAT2,-0.04492618784521,0.6365285999784871,background,897,0.0,1,0
HSDL2,-0.0516467669105736,0.636586444727169,background,1861,4.0,1,0
ZNF549,-0.059127029047866,0.6367082681805789,background,5042,0.0,1,2
ENGASE,0.0723344441288025,0.636729511040745,background,2250,0.0,1,0
POLM,0.051054832956562005,0.636803898615045,background,2375,1.0,1,0
THBS3,0.0622174424598902,0.636879693377537,background,175,0.0,0,0
BRD3OS,0.05882655748963599,0.6369878725955079,background,4585,1.0,1,0
TEX261,0.0518694442166299,0.637041223314137,background,2658,0.0,1,1
RDH11,-0.0441470347465886,0.637065051333104,background,1521,3.0,1,0
PPP1R12B,-0.0574394415837436,0.637172714991677,background,12146,3.0,1,3
PTMS,0.0901382971118614,0.63729485709034,background,510,0.0,1,0
MRPS21,0.051467678703384,0.63766115903465,background,751,0.0,0,0
TRAF2,0.038438611149857,0.6377571201389219,background,3320,0.0,1,1
PDK3,-0.0580286383993073,0.637827600615117,background,11302,6.0,1,3
TSPAN17,-0.050957357163197,0.6378364759570401,background,34,0.0,0,0
ADM2,0.0735255293004061,0.638019218887445,background,3537,1.0,1,0
ZNF195,-0.0552199270861234,0.638202284205816,background,591,2.0,1,0
PPRC1,0.0605857937230083,0.638461722017433,background,304,0.0,0,0
UBE2S,-0.0582133545722447,0.63846569812684,background,1691,2.0,1,0
EI24,-0.0461874049984494,0.63848207988493,background,1001,0.0,1,0
PTCRA,-0.0743920550334389,0.6384857527989439,background,153,0.0,1,0
PIP5KL1,-0.0512822890241207,0.638558196316354,background,318,0.0,1,0
ZNF22,-0.0643275704571487,0.638710148995092,background,1279,0.0,1,0
ZDHHC7,-0.07340013160871,0.6389205276615961,background,1883,0.0,1,2
UBC,0.0610725154274624,0.6389557937066059,background,68,0.0,0,0
GOLGA6L4,-0.0858067302168389,0.6389660711334549,background,2766,17.0,1,1
ZNFX1,-0.0726915422472896,0.6391040539247571,background,1367,0.0,1,0
NBPF11,-0.0945046409052377,0.639140881653198,background,1745,0.0,1,0
BCDIN3D,-0.0494931328189798,0.6391519311312621,background,2328,1.0,1,1
AP1B1,0.0481890953213206,0.639230907797119,background,965,0.0,0,0
RNF216,0.0409633681039474,0.639233404258677,background,2813,1.0,1,0
TRAP1,0.0457096329415535,0.6393215784317211,background,91,0.0,1,0
AQP1,0.11712422357129701,0.6393633381039979,background,1699,0.0,1,0
LILRB3,0.0781990593661948,0.639513763921385,background,815,0.0,0,0
STK35,0.0482395595482518,0.639549676251328,background,1217,3.0,1,1
TMBIM6,-0.0520473827841223,0.639674710426061,background,2038,0.0,1,0
CDC16,-0.0489652789869331,0.6397139978913959,background,232,0.0,1,0
WIZ,0.0609047037023465,0.639737402638683,background,3098,0.0,1,1
EOLA2,0.0520430956952976,0.640115799408768,background,20,0.0,0,0
RFX5,-0.070346587014346,0.640312325571814,background,1546,1.0,1,1
JOSD2,-0.0894251585983095,0.640615909411998,background,175,0.0,0,0
UXT,0.0658227659646217,0.6406750684288121,background,46,0.0,0,0
TNNT1,0.051870949237262,0.6410412548171,background,121,0.0,0,0
MPHOSPH10,-0.0541841570097246,0.641182087677862,background,645,0.0,1,0
PRDM2,-0.045136972328784,0.6414652731024529,background,1552,6.0,1,0
APIP,-0.0378081704230647,0.6416201831785071,background,1287,1.0,1,0
LMNTD2,0.0723405244512157,0.6418484620418,background,129,0.0,1,0
CHRNA10,0.0705819560703989,0.641978988455006,background,505,0.0,0,0
PPP6C,-0.0596979194993684,0.641996846102578,background,3016,4.0,1,1
UNC93B1,0.0561320433890089,0.6420006805386429,background,20,0.0,0,0
UQCRB,0.0465703128270637,0.642082152800776,background,8108,11.0,1,3
NLRP12,-0.0510001282425431,0.6420854566186961,background,308,0.0,0,0
WNT10A,0.0486914182088229,0.642123223269984,background,657,0.0,1,1
STARD5,-0.0585685798676133,0.642174139196574,background,4203,1.0,1,1
RNPEP,0.0496232899294231,0.6423175052388299,background,20,0.0,0,0
SMYD5,0.0581658878171187,0.642338556811677,background,20,0.0,0,0
TMEM234,0.0718758336374209,0.6424156267911191,background,847,0.0,1,0
CNOT3,0.0577953454109319,0.642622858652974,background,1930,1.0,1,1
KIR3DL1,0.062141317258932,0.642650555857302,background,503,0.0,0,0
C19orf53,0.041604029054845997,0.642783854840594,background,575,0.0,1,0
TSPAN33,-0.0622004343925844,0.643027189024026,background,1825,0.0,0,0
OFD1,0.05564743588380099,0.6430365342390121,background,116,0.0,1,0
POU4F1,-0.0456415154286695,0.643205270843328,background,3053,5.0,2,1
MCM6,-0.0470746003750199,0.643220996110358,background,1209,2.0,1,0
E2F1,0.0561954989091461,0.643760694502645,background,1255,3.0,2,3
SNRPA,0.0470633955885859,0.643869814442005,background,20,0.0,0,0
BAZ2B,-0.0486991243956814,0.6440986971133901,background,1213,4.0,1,1
NDUFC2,0.0420881162934447,0.644194682280362,background,1690,1.0,1,0
CFL1,0.0489179911582364,0.64424337039417,background,282,0.0,0,0
BCL2A1,0.0709521705630448,0.644302816200403,background,87,0.0,0,0
ATP5IF1,0.050176691371434004,0.6443201231539399,background,1642,0.0,1,0
CLEC18B,0.0517585076840219,0.644334565247468,background,375,0.0,0,0
ARF3,-0.0518967300725918,0.6443719655200479,background,3224,1.0,1,0
SELENOO,0.0510719591844888,0.644438257118124,background,247,0.0,0,0
EEF1G,0.0441931409426538,0.644545512519219,background,76,0.0,0,0
KBTBD11,-0.0416865392682946,0.644603255131712,background,3872,5.0,1,1
GPAA1,0.0443682911632654,0.644604305246719,background,91,0.0,0,0
ADAM8,0.0698509114714325,0.644780977253139,background,188,0.0,0,0
AASDH,-0.0431702611206421,0.644928656812369,background,408,0.0,1,1
CCDC17,0.0666522277211157,0.64493955288176,background,52,0.0,0,0
DOP1B,-0.0370092518644807,0.644947200206712,background,703,1.0,1,0
NAAA,-0.0515199236413806,0.644987050321854,background,1212,6.0,1,3
MDH1,-0.0543102354763595,0.645015054224597,background,286,0.0,1,0
PIK3R2,-0.069165573483644,0.6450366807427521,background,618,0.0,0,0
KLF13,-0.0541504516895671,0.645080824908968,background,5600,2.0,1,0
CLUAP1,-0.0380927342325887,0.645132792336822,background,2777,3.0,1,1
USP19,-0.0963996155914549,0.64521112434219,background,205,0.0,0,0
C3AR1,-0.0681690369034804,0.6454512537527389,background,1893,1.0,1,0
TPM3,-0.0474125688821582,0.6457332573603771,background,6124,5.0,2,2
HLA-DOA,0.0662426828337793,0.645885888358749,background,2660,1.0,1,0
INPP5E,0.0724606529909364,0.646142849635778,background,1052,1.0,1,1
NCOA6,-0.0452668025277643,0.6461815196653771,background,548,0.0,0,0
GPX7,-0.05685179756350799,0.646217931567281,background,626,0.0,0,0
VPS37C,0.0449480459307853,0.6464210434091351,background,1559,0.0,1,1
SRPK2,-0.0423816603431664,0.646537944794143,background,3089,4.0,1,1
ZNF443,-0.0467863014107087,0.646591866127578,background,450,1.0,1,0
TMEM184B,0.0485629350478038,0.64662790657935,background,2157,0.0,1,2
RASA3,-0.050060001723357,0.647354008163015,background,1564,1.0,1,0
VSIG10L,-0.0470290713867944,0.647436748596235,background,1070,0.0,1,0
ATP6V1F,0.0370657008108382,0.647685958535179,background,269,0.0,0,0
RSAD2,-0.141191486261683,0.647697689527923,background,1888,3.0,1,0
INPP5B,-0.0420095415428012,0.647839094038824,background,1618,1.0,1,0
INTS10,-0.0475526368998836,0.6479046416430129,background,1477,2.0,1,0
ITPRIPL1,0.0760163809425241,0.648001489788741,background,2218,2.0,1,0
RWDD1,-0.0499003937631129,0.6480112802057629,background,4574,9.0,1,1
FOS,-0.0679351619980306,0.648214779979936,background,1766,5.0,2,2
FAM229A,0.0616983547289781,0.6482806745499841,background,163,0.0,0,0
FGR,-0.0484894728186162,0.648595297430564,background,612,0.0,1,1
PIGF,-0.0433289715632693,0.648743012466596,background,337,1.0,1,1
RXYLT1,-0.0507437948806079,0.648774642403887,background,470,3.0,1,1
TPRKB,0.0773406230470827,0.649053181539985,background,53,0.0,0,0
FBH1,0.0506410803317761,0.649089483188432,background,313,3.0,1,0
DNAJC16,-0.0437853315984623,0.6492207375290711,background,1314,26.0,9,9
PRPF38A,-0.0511101728141948,0.6493992197178979,background,4146,1.0,1,0
BAP1,0.0472177107717243,0.6496082602187621,background,1265,0.0,0,0
KHSRP,-0.0563355560293666,0.649632274167077,background,1922,1.0,1,0
OGG1,-0.0504330511835257,0.6496892814506489,background,515,1.0,1,0
SLC35E1,-0.0457697449598032,0.649744557388668,background,3842,1.0,1,0
USP39,-0.0419048418240832,0.649911417637905,background,20,0.0,0,0
DPH7,0.0583829003195685,0.649987536689437,background,795,0.0,0,0
BLOC1S4,0.0516577711319684,0.6501426039903221,background,801,3.0,1,0
CDS2,-0.0467768898106998,0.65023558581139,background,7653,3.0,1,2
KDELR2,-0.0387472360300678,0.650350570519736,background,2062,1.0,1,1
SLC37A3,-0.0513003833118443,0.6503765241178578,background,1621,2.0,1,0
EIF4ENIF1,-0.0421970893353756,0.650536515326563,background,1326,0.0,1,0
BATF3,0.0469103609738469,0.65064877862797,background,374,0.0,1,0
GATD1,0.0555761471556162,0.650679424704744,background,3675,1.0,1,1
NKRF,-0.11990486065455001,0.650768798792234,background,1011,6.0,2,1
TRAPPC2L,0.0471248184636242,0.650870365479723,background,2352,0.0,1,0
ACTG1,-0.0444922169413633,0.650918411355256,background,1277,1.0,1,0
CABP5,-0.0611018954893973,0.650946232822655,background,1174,0.0,0,0
CCT7,-0.0532119416114674,0.6509899925631999,background,160,0.0,1,0
E4F1,0.0538330579140721,0.651004422482662,background,170,0.0,0,0
FAN1,-0.0581652734975928,0.651035116082478,background,948,4.0,1,2
MX1,-0.102787686028994,0.651113449358079,background,453,0.0,1,0
